Sample	Run	Lane	Remote
G88856	612	1	SRR5128845
G88856	613	1	SRR5127551
G88857	614	1	SRR5128744
G88857	615	1	SRR5127677
G88858	616	1	SRR5128832
G88858	617	1	SRR5127409
G88859	618	1	SRR5128768
G88859	619	1	SRR5127594
G88861	620	1	SRR5128939
G88861	621	1	SRR5127558
G88862	622	1	SRR5128915
G88862	623	1	SRR5127526
G88863	624	1	SRR5128455
G88863	625	1	SRR5127580
G88864	626	1	SRR5128738
G88864	627	1	SRR5127710
G88866	628	1	SRR5128539
G88866	629	1	SRR5127574
G88867	630	1	SRR5128879
G88867	631	1	SRR5127704
G88869	632	1	SRR5128696
G88869	633	1	SRR5127547
G88870	634	1	SRR5128433
G88870	635	1	SRR5127651
G88871	636	1	SRR5128672
G88871	637	1	SRR5127633
G88872	638	1	SRR5128806
G88872	639	1	SRR5127443
G88873	640	1	SRR5128400
G88873	641	1	SRR5127577
G88875	642	1	SRR5128733
G88875	643	1	SRR5127420
G88876	644	1	SRR5128716
G88876	645	1	SRR5127573
G88877	646	1	SRR5128444
G88877	647	1	SRR5127732
G88878	648	1	SRR5128853
G88878	649	1	SRR5127454
G88879	650	1	SRR5128938
G88879	651	1	SRR5127588
G88880	652	1	SRR5128881
G88880	653	1	SRR5127487
G88881	654	1	SRR5128848
G88881	655	1	SRR5127484
G88882	656	1	SRR5127467
G88883	657	1	SRR5128864
G88883	658	1	SRR5127616
G88884	659	1	SRR5128921
G88884	660	1	SRR5127760
G88885	661	1	SRR5128909
G88885	662	1	SRR5127812
G88886	663	1	SRR5128891
G88886	664	1	SRR5127830
G88888	665	1	SRR5128677
G88888	666	1	SRR5127727
G88889	667	1	SRR5128420
G88889	668	1	SRR5127471
G88890	669	1	SRR5128799
G88890	670	1	SRR5127450
G88891	671	1	SRR5128719
G88891	672	1	SRR5127831
G88892	673	1	SRR5128684
G88892	674	1	SRR5127396
G88893	675	1	SRR5128454
G88893	676	1	SRR5127756
G88894	677	1	SRR5128932
G88894	678	1	SRR5127517
G88895	679	1	SRR5127552
G88896	680	1	SRR5128386
G88896	681	1	SRR5127632
G88897	682	1	SRR5128732
G88897	683	1	SRR5127525
G88898	684	1	SRR5128790
G88898	685	1	SRR5127621
G88899	686	1	SRR5128718
G88899	687	1	SRR5127706
G88900	688	1	SRR5128510
G88900	689	1	SRR5127395
G88902	690	1	SRR5128852
G88902	691	1	SRR5127604
G88903	692	1	SRR5128927
G88903	693	1	SRR5127462
G88904	694	1	SRR5128437
G88904	695	1	SRR5127419
G88905	696	1	SRR5128397
G88905	697	1	SRR5127653
G88906	698	1	SRR5128707
G88906	699	1	SRR5127639
G88908	700	1	SRR5127502
G88909	701	1	SRR5128925
G88909	702	1	SRR5127686
G88910	703	1	SRR5128808
G88910	704	1	SRR5127513
G88911	705	1	SRR5128854
G88911	706	1	SRR5127833
G88912	707	1	SRR5128642
G88912	708	1	SRR5127762
G88913	709	1	SRR5128499
G88913	710	1	SRR5127557
G88914	711	1	SRR5128792
G88914	712	1	SRR5127713
G88915	713	1	SRR5128901
G88915	714	1	SRR5127496
G88916	715	1	SRR5128894
G88916	716	1	SRR5127508
G88917	717	1	SRR5128681
G88917	718	1	SRR5127747
G88918	719	1	SRR5128419
G88918	720	1	SRR5127707
G88919	721	1	SRR5128721
G88919	722	1	SRR5127819
G88920	723	1	SRR5128867
G88920	724	1	SRR5127848
